freq,psd_x,psd_y,psd_z,psd_xyz
182.0,3607.5,360.7,180.4,3968.2
182.1,3605.8,360.6,180.3,3966.4
182.2,3604.1,360.4,180.2,3964.5
182.3,3602.4,360.2,180.1,3962.7
182.4,3600.8,360.1,180.0,3960.8
182.5,3599.1,359.9,180.0,3959.0
182.6,3597.5,359.7,179.9,3957.2
182.7,3595.8,359.6,179.8,3955.4
182.8,3594.2,359.4,179.7,3953.6
182.9,3592.5,359.3,179.6,3951.8
183.0,3590.9,359.1,179.5,3950.0
183.1,3589.3,358.9,179.5,3948.2
183.2,3587.7,358.8,179.4,3946.5
183.3,3586.1,358.6,179.3,3944.7
183.4,3584.5,358.4,179.2,3942.9
183.5,3582.9,358.3,179.1,3941.2
183.6,3581.3,358.1,179.1,3939.4
183.7,3579.7,358.0,179.0,3937.7
183.8,3578.1,357.8,178.9,3936.0
183.9,3576.6,357.7,178.8,3934.2
184.0,3575.0,357.5,178.8,3932.5
184.1,3573.5,357.3,178.7,3930.8
184.2,3571.9,357.2,178.6,3929.1
184.3,3570.4,357.0,178.5,3927.4
184.4,3568.8,356.9,178.4,3925.7
184.5,3567.3,356.7,178.4,3924.0
184.6,3565.8,356.6,178.3,3922.3
184.7,3564.2,356.4,178.2,3920.7
184.8,3562.7,356.3,178.1,3919.0
184.9,3561.2,356.1,178.1,3917.3
185.0,3559.7,356.0,178.0,3915.7
185.1,3558.2,355.8,177.9,3914.0
185.2,3556.7,355.7,177.8,3912.4
185.3,3555.2,355.5,177.8,3910.8
185.4,3553.8,355.4,177.7,3909.1
185.5,3552.3,355.2,177.6,3907.5
185.6,3550.8,355.1,177.5,3905.9
185.7,3549.4,354.9,177.5,3904.3
185.8,3547.9,354.8,177.4,3902.7
185.9,3546.5,354.6,177.3,3901.1
186.0,3545.0,354.5,177.3,3899.5
186.1,3543.6,354.4,177.2,3897.9
186.2,3542.1,354.2,177.1,3896.4
186.3,3540.7,354.1,177.0,3894.8
186.4,3539.3,353.9,177.0,3893.2
186.5,3537.9,353.8,176.9,3891.7
186.6,3536.5,353.6,176.8,3890.1
186.7,3535.1,353.5,176.8,3888.6
186.8,3533.7,353.4,176.7,3887.0
186.9,3532.3,353.2,176.6,3885.5
187.0,3530.9,353.1,176.5,3884.0
187.1,3529.5,353.0,176.5,3882.5
187.2,3528.1,352.8,176.4,3880.9
187.3,3526.8,352.7,176.3,3879.4
187.4,3525.4,352.5,176.3,3877.9
187.5,3524.0,352.4,176.2,3876.4
187.6,3522.7,352.3,176.1,3874.9
187.7,3521.3,352.1,176.1,3873.5
187.8,3520.0,352.0,176.0,3872.0
187.9,3518.6,351.9,175.9,3870.5
188.0,3517.3,351.7,175.9,3869.0
188.1,3516.0,351.6,175.8,3867.6
188.2,3514.7,351.5,175.7,3866.1
188.3,3513.3,351.3,175.7,3864.7
188.4,3512.0,351.2,175.6,3863.2
188.5,3510.7,351.1,175.5,3861.8
188.6,3509.4,350.9,175.5,3860.4
188.7,3508.1,350.8,175.4,3858.9
188.8,3506.8,350.7,175.3,3857.5
188.9,3505.5,350.6,175.3,3856.1
189.0,3504.3,350.4,175.2,3854.7
189.1,3503.0,350.3,175.1,3853.3
189.2,3501.7,350.2,175.1,3851.9
189.3,3500.5,350.0,175.0,3850.5
189.4,3499.2,349.9,175.0,3849.1
189.5,3497.9,349.8,174.9,3847.7
189.6,3496.7,349.7,174.8,3846.4
189.7,3495.5,349.5,174.8,3845.0
189.8,3494.2,349.4,174.7,3843.6
189.9,3493.0,349.3,174.6,3842.3
190.0,3491.8,349.2,174.6,3840.9
190.1,3490.5,349.1,174.5,3839.6
190.2,3489.3,348.9,174.5,3838.2
190.3,3488.1,348.8,174.4,3836.9
190.4,3486.9,348.7,174.3,3835.6
190.5,3485.7,348.6,174.3,3834.3
190.6,3484.5,348.4,174.2,3832.9
190.7,3483.3,348.3,174.2,3831.6
190.8,3482.1,348.2,174.1,3830.3
190.9,3480.9,348.1,174.0,3829.0
191.0,3479.7,348.0,174.0,3827.7
191.1,3478.6,347.9,173.9,3826.4
191.2,3477.4,347.7,173.9,3825.1
191.3,3476.2,347.6,173.8,3823.9
191.4,3475.1,347.5,173.8,3822.6
191.5,3473.9,347.4,173.7,3821.3
191.6,3472.8,347.3,173.6,3820.0
191.7,3471.6,347.2,173.6,3818.8
191.8,3470.5,347.0,173.5,3817.5
191.9,3469.4,346.9,173.5,3816.3
192.0,3468.2,346.8,173.4,3815.0
192.1,3467.1,346.7,173.4,3813.8
192.2,3466.0,346.6,173.3,3812.6
192.3,3464.9,346.5,173.2,3811.3
192.4,3463.7,346.4,173.2,3810.1
192.5,3462.6,346.3,173.1,3808.9
192.6,3461.5,346.2,173.1,3807.7
192.7,3460.4,346.0,173.0,3806.5
192.8,3459.3,345.9,173.0,3805.3
192.9,3458.3,345.8,172.9,3804.1
193.0,3457.2,345.7,172.9,3802.9
193.1,3456.1,345.6,172.8,3801.7
193.2,3455.0,345.5,172.8,3800.5
193.3,3454.0,345.4,172.7,3799.3
193.4,3452.9,345.3,172.6,3798.2
193.5,3451.8,345.2,172.6,3797.0
193.6,3450.8,345.1,172.5,3795.8
193.7,3449.7,345.0,172.5,3794.7
193.8,3448.7,344.9,172.4,3793.5
193.9,3447.6,344.8,172.4,3792.4
194.0,3446.6,344.7,172.3,3791.3
194.1,3445.6,344.6,172.3,3790.1
194.2,3444.5,344.5,172.2,3789.0
194.3,3443.5,344.4,172.2,3787.9
194.4,3442.5,344.2,172.1,3786.7
194.5,3441.5,344.1,172.1,3785.6
194.6,3440.5,344.0,172.0,3784.5
194.7,3439.4,343.9,172.0,3783.4
194.8,3438.4,343.8,171.9,3782.3
194.9,3437.4,343.7,171.9,3781.2
195.0,3436.5,343.6,171.8,3780.1
195.1,3435.5,343.5,171.8,3779.0
195.2,3434.5,343.4,171.7,3777.9
195.3,3433.5,343.3,171.7,3776.8
195.4,3432.5,343.3,171.6,3775.8
195.5,3431.6,343.2,171.6,3774.7
195.6,3430.6,343.1,171.5,3773.6
195.7,3429.6,343.0,171.5,3772.6
195.8,3428.7,342.9,171.4,3771.5
195.9,3427.7,342.8,171.4,3770.5
196.0,3426.8,342.7,171.3,3769.4
196.1,3425.8,342.6,171.3,3768.4
196.2,3424.9,342.5,171.2,3767.4
196.3,3423.9,342.4,171.2,3766.3
196.4,3423.0,342.3,171.1,3765.3
196.5,3422.1,342.2,171.1,3764.3
196.6,3421.1,342.1,171.1,3763.3
196.7,3420.2,342.0,171.0,3762.2
196.8,3419.3,341.9,171.0,3761.2
196.9,3418.4,341.8,170.9,3760.2
197.0,3417.5,341.7,170.9,3759.2
197.1,3416.6,341.7,170.8,3758.2
197.2,3415.7,341.6,170.8,3757.2
197.3,3414.8,341.5,170.7,3756.2
197.4,3413.9,341.4,170.7,3755.3
197.5,3413.0,341.3,170.6,3754.3
197.6,3412.1,341.2,170.6,3753.3
197.7,3411.2,341.1,170.6,3752.3
197.8,3410.3,341.0,170.5,3751.4
197.9,3409.5,340.9,170.5,3750.4
198.0,3408.6,340.9,170.4,3749.5
198.1,3407.7,340.8,170.4,3748.5
198.2,3406.9,340.7,170.3,3747.6
198.3,3406.0,340.6,170.3,3746.6
198.4,3405.2,340.5,170.3,3745.7
198.5,3404.3,340.4,170.2,3744.8
198.6,3403.5,340.3,170.2,3743.8
198.7,3402.6,340.3,170.1,3742.9
198.8,3401.8,340.2,170.1,3742.0
198.9,3401.0,340.1,170.0,3741.1
199.0,3400.1,340.0,170.0,3740.1
199.1,3399.3,339.9,170.0,3739.2
199.2,3398.5,339.8,169.9,3738.3
199.3,3397.7,339.8,169.9,3737.4
199.4,3396.9,339.7,169.8,3736.5
199.5,3396.0,339.6,169.8,3735.7
199.6,3395.2,339.5,169.8,3734.8
199.7,3394.4,339.4,169.7,3733.9
199.8,3393.6,339.4,169.7,3733.0
199.9,3392.8,339.3,169.6,3732.1
